case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
f287eeb3:restored_information_execute,cluster:f287eeb3,f287eeb3,train,target_assignment,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 25) executes delivery route: take off to 19 meters, fly to waypoint 1 at (367, 228, 19) and land to deliver. Then take off, fly to waypoint 2 at (591, 280, 19) and land. Finally take off, fly to waypoint 3 at (513, 526, 19) and land to complete the mission.","UAVs=Drone 25; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(367, 228, 19) | (591, 280, 19) | (513, 526, 19); removed=Drone 25",base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 25,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 25) are restored, making the instruction executable."
f287eeb3:resource_conflict_block,cluster:f287eeb3,f287eeb3,train,target_assignment,extreme,resource_conflict_block,BLOCK,"Drone Drone 25 executes delivery route: take off to 19 meters, fly to waypoint 1 at (367, 228, 19) and land to deliver. Then take off, fly to waypoint 2 at (591, 280, 19) and land. Finally take off, fly to waypoint 3 at (513, 526, 19) and land to complete the mission.","UAVs=Drone 25; targets=waypoint 1 | waypoint 2 | waypoint 3; coordinates=(367, 228, 19) | (591, 280, 19) | (513, 526, 19); removed=Drone 25",base fleet=30 (idle=30); case fleet=29 (idle=29),irrecoverable fleet conflict; removed required UAVs=Drone 25; proposed BLOCK,passed_expected_valid_case_checks,,,,,Accept: BLOCK is correct—the required UAVs (Drone 25) are unavailable and should not be silently substituted. Minor wording edit: remove the duplicated 'Drone' label.
f9fd296e:canonical_execute,cluster:f9fd296e,f9fd296e,train,area_search,extreme,canonical_execute,EXECUTE,"Drone Drone 9 performs photo documentation mission: take off to 20 meters, visit three waypoints at (155, 257, 20), (451, 569, 20), and (748, 863, 20). At each waypoint, take a photo.","UAVs=Drone 9; coordinates=(155, 257, 20) | (451, 569, 20) | (748, 863, 20); removed=Drone 9",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area search baseline; the fleet context supports EXECUTE. Minor wording edit: remove the duplicated 'Drone' label."
f9fd296e:official_alias_execute,cluster:f9fd296e,f9fd296e,train,area_search,extreme,official_alias_execute,EXECUTE,"Drone 9 needs to capture photos at three locations: (155, 257), (451, 569), and (748, 863) at 20m altitude.","UAVs=Drone 9; coordinates=(155, 257, 20) | (451, 569, 20) | (748, 863, 20); removed=Drone 9",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
f9fd296e:missing_information_clarify,cluster:f9fd296e,f9fd296e,train,area_search,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A performs photo documentation mission: take off to 20 meters, visit three waypoints at (155, 257, 20), (451, 569, 20), and (748, 863, 20). At each waypoint, take a photo.","UAVs=Drone 9; coordinates=(155, 257, 20) | (451, 569, 20) | (748, 863, 20); removed=Drone 9",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 9,passed_expected_valid_case_checks,,,,,Accept: CLARIFY is correct because the UAV identity mapping (Drone 9) is omitted.
f9fd296e:restored_information_execute,cluster:f9fd296e,f9fd296e,train,area_search,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 9) performs photo documentation mission: take off to 20 meters, visit three waypoints at (155, 257, 20), (451, 569, 20), and (748, 863, 20). At each waypoint, take a photo.","UAVs=Drone 9; coordinates=(155, 257, 20) | (451, 569, 20) | (748, 863, 20); removed=Drone 9",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 9,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 9) are restored, making the instruction executable."
f9fd296e:resource_conflict_block,cluster:f9fd296e,f9fd296e,train,area_search,extreme,resource_conflict_block,BLOCK,"Drone Drone 9 performs photo documentation mission: take off to 20 meters, visit three waypoints at (155, 257, 20), (451, 569, 20), and (748, 863, 20). At each waypoint, take a photo.","UAVs=Drone 9; coordinates=(155, 257, 20) | (451, 569, 20) | (748, 863, 20); removed=Drone 9",base fleet=20 (idle=20); case fleet=19 (idle=19),irrecoverable fleet conflict; removed required UAVs=Drone 9; proposed BLOCK,passed_expected_valid_case_checks,,,,,Accept: BLOCK is correct—the required UAVs (Drone 9) are unavailable and should not be silently substituted. Minor wording edit: remove the duplicated 'Drone' label.
fd5b7f9f:canonical_execute,cluster:fd5b7f9f,fd5b7f9f,train,area_search,intermediate,canonical_execute,EXECUTE,"Drones Drone 1, Drone 4, and Drone 3 must take off to 22 meters. Drone 1 photographs targets Polygon Target 1 and Polygon Target 1. Drone 4 photographs targets Circle Target 1 and Polygon Target 3. Drone 3 photographs targets Polygon Target 1 and Circle Target 2.","UAVs=Drone 1, Drone 4, Drone 3; targets=Polygon Target 1 | Circle Target 1 | Polygon Target 3 | Circle Target 2; removed=Drone 1 | Drone 4 | Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,"Accept: complete, executable area search baseline; the fleet context supports EXECUTE. Minor wording edit: remove the duplicated 'Drone' label."
fd5b7f9f:official_alias_execute,cluster:fd5b7f9f,fd5b7f9f,train,area_search,intermediate,official_alias_execute,EXECUTE,"Coordinated multi-drone inspection at 22m: Drone 1 photographs Polygon Target 1/Polygon Target 1, Drone 4 photographs Circle Target 1/Polygon Target 3, Drone 3 photographs Polygon Target 1/Circle Target 2.","UAVs=Drone 1, Drone 4, Drone 3; targets=Polygon Target 1 | Circle Target 1 | Polygon Target 3 | Circle Target 2; removed=Drone 1 | Drone 4 | Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,Accept: faithful alias; it preserves the operational constraints and supports EXECUTE.
fd5b7f9f:missing_information_clarify,cluster:fd5b7f9f,fd5b7f9f,train,area_search,intermediate,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C must take off to 22 meters. Assigned UAV A photographs targets Polygon Target 1 and Polygon Target 1. Assigned UAV B photographs targets Circle Target 1 and Polygon Target 3. Assigned UAV C photographs targets Polygon Target 1 and Circle Target 2.","UAVs=Drone 1, Drone 4, Drone 3; targets=Polygon Target 1 | Circle Target 1 | Polygon Target 3 | Circle Target 2; removed=Drone 1 | Drone 4 | Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 1 | Drone 4 | Drone 3,passed_expected_valid_case_checks,,,,,"Accept: CLARIFY is correct because the UAV identity mapping (Drone 1, Drone 4, Drone 3) is omitted."
fd5b7f9f:restored_information_execute,cluster:fd5b7f9f,fd5b7f9f,train,area_search,intermediate,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 1), Assigned UAV B (Drone 4), and Assigned UAV C (Drone 3) must take off to 22 meters. Assigned UAV A (Drone 1) photographs targets Polygon Target 1 and Polygon Target 1. Assigned UAV B (Drone 4) photographs targets Circle Target 1 and Polygon Target 3. Assigned UAV C (Drone 3) photographs targets Polygon Target 1 and Circle Target 2.","UAVs=Drone 1, Drone 4, Drone 3; targets=Polygon Target 1 | Circle Target 1 | Polygon Target 3 | Circle Target 2; removed=Drone 1 | Drone 4 | Drone 3",base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 1 | Drone 4 | Drone 3,passed_expected_valid_case_checks,,,,,"Accept: the UAV identities (Drone 1, Drone 4, Drone 3) are restored, making the instruction executable."
fd5b7f9f:resource_conflict_block,cluster:fd5b7f9f,fd5b7f9f,train,area_search,intermediate,resource_conflict_block,BLOCK,"Drones Drone 1, Drone 4, and Drone 3 must take off to 22 meters. Drone 1 photographs targets Polygon Target 1 and Polygon Target 1. Drone 4 photographs targets Circle Target 1 and Polygon Target 3. Drone 3 photographs targets Polygon Target 1 and Circle Target 2.","UAVs=Drone 1, Drone 4, Drone 3; targets=Polygon Target 1 | Circle Target 1 | Polygon Target 3 | Circle Target 2; removed=Drone 1 | Drone 4 | Drone 3",base fleet=5 (idle=5); case fleet=2 (idle=2),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 3 | Drone 4; proposed BLOCK,passed_expected_valid_case_checks,,,,,"Accept: BLOCK is correct—the required UAVs (Drone 1, Drone 3, Drone 4) are unavailable and should not be silently substituted. Minor wording edit: remove the duplicated 'Drone' label."
