case_id,cluster_id,source_task_id,split,scenario,difficulty,variant,proposed_decision,instruction,entity_summary,uav_status_summary,intervention_summary,automatic_validation,reviewer_id,review_status,case_valid,exclusion_reason,reviewer_notes
c357887f:resource_conflict_block,cluster:c357887f,c357887f,train,target_assignment,easy,resource_conflict_block,BLOCK,"Three-drone coordination exercise: Drone 5, Drone 1, and Drone 3 take off together to 20 meters altitude, then hold formation at positions (629, 572, 20), (820, 402, 20), and (450, 732, 20) respectively for synchronized operation. Then all three drones move north for 83m, and next move east for 99m. Each drone must complete the specified directional movements (north 83m, then east 99m) regardless of starting position - if obstacles block the path, drones should adjust position as needed to complete the full directed distance in each heading.","UAVs=Drone 5, Drone 1, Drone 3; coordinates=(629, 572, 20) | (820, 402, 20) | (450, 732, 20); removed=Drone 5 | Drone 1 | Drone 3",base fleet=5 (idle=5); case fleet=2 (idle=2),irrecoverable fleet conflict; removed required UAVs=Drone 1 | Drone 3 | Drone 5; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c3cd68fd:canonical_execute,cluster:c3cd68fd,c3cd68fd,test,area_assignment_and_patrol,hard,canonical_execute,EXECUTE,"Drones Drone 9, Drone 4, and Drone 11 must take off to 22 meters. Drone 9 photographs targets Polygon Target 3 and Circle Target 4. Drone 4 photographs targets Circle Target 1 and Polygon Target 1. Drone 11 photographs targets Circle Target 5 and Circle Target 3.","UAVs=Drone 9, Drone 4, Drone 11; targets=Polygon Target 3 | Circle Target 4 | Circle Target 1 | Polygon Target 1 (+2 more); removed=Drone 9 | Drone 4 | Drone 11",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c3cd68fd:official_alias_execute,cluster:c3cd68fd,c3cd68fd,test,area_assignment_and_patrol,hard,official_alias_execute,EXECUTE,"Three-drone photo sweep: climb to 22 meters, then Drone 9 images Polygon Target 3 and Circle Target 4, Drone 4 images Circle Target 1 and Polygon Target 1, Drone 11 images Circle Target 5 and Circle Target 3.","UAVs=Drone 9, Drone 4, Drone 11; targets=Polygon Target 3 | Circle Target 4 | Circle Target 1 | Polygon Target 1 (+2 more); removed=Drone 9 | Drone 4 | Drone 11",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c3cd68fd:missing_information_clarify,cluster:c3cd68fd,c3cd68fd,test,area_assignment_and_patrol,hard,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C must take off to 22 meters. Assigned UAV A photographs targets Polygon Target 3 and Circle Target 4. Assigned UAV B photographs targets Circle Target 1 and Polygon Target 1. Assigned UAV C photographs targets Circle Target 5 and Circle Target 3.","UAVs=Drone 9, Drone 4, Drone 11; targets=Polygon Target 3 | Circle Target 4 | Circle Target 1 | Polygon Target 1 (+2 more); removed=Drone 9 | Drone 4 | Drone 11",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 9 | Drone 4 | Drone 11,passed_expected_valid_case_checks,,,,,
c3cd68fd:restored_information_execute,cluster:c3cd68fd,c3cd68fd,test,area_assignment_and_patrol,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 9), Assigned UAV B (Drone 4), and Assigned UAV C (Drone 11) must take off to 22 meters. Assigned UAV A (Drone 9) photographs targets Polygon Target 3 and Circle Target 4. Assigned UAV B (Drone 4) photographs targets Circle Target 1 and Polygon Target 1. Assigned UAV C (Drone 11) photographs targets Circle Target 5 and Circle Target 3.","UAVs=Drone 9, Drone 4, Drone 11; targets=Polygon Target 3 | Circle Target 4 | Circle Target 1 | Polygon Target 1 (+2 more); removed=Drone 9 | Drone 4 | Drone 11",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 9 | Drone 4 | Drone 11,passed_expected_valid_case_checks,,,,,
c3cd68fd:resource_conflict_block,cluster:c3cd68fd,c3cd68fd,test,area_assignment_and_patrol,hard,resource_conflict_block,BLOCK,"Drones Drone 9, Drone 4, and Drone 11 must take off to 22 meters. Drone 9 photographs targets Polygon Target 3 and Circle Target 4. Drone 4 photographs targets Circle Target 1 and Polygon Target 1. Drone 11 photographs targets Circle Target 5 and Circle Target 3.","UAVs=Drone 9, Drone 4, Drone 11; targets=Polygon Target 3 | Circle Target 4 | Circle Target 1 | Polygon Target 1 (+2 more); removed=Drone 9 | Drone 4 | Drone 11",base fleet=20 (idle=20); case fleet=17 (idle=17),irrecoverable fleet conflict; removed required UAVs=Drone 11 | Drone 4 | Drone 9; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c432e1b5:canonical_execute,cluster:c432e1b5,c432e1b5,train,area_assignment_and_patrol,hard,canonical_execute,EXECUTE,"Drone Drone 7 should take off to 14 meters altitude, fly to pickup point at (334, 169, 14), land to collect goods, then take off again to 14 meters, fly to delivery point at (644, 504, 14), and land to complete delivery.","UAVs=Drone 7; coordinates=(334, 169, 14) | (644, 504, 14); removed=Drone 7",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c432e1b5:official_alias_execute,cluster:c432e1b5,c432e1b5,train,area_assignment_and_patrol,hard,official_alias_execute,EXECUTE,"Drone 7 transport mission from pickup point (334,169) to delivery coordinates (644,504) at altitude 14 meters","UAVs=Drone 7; coordinates=(334, 169, 14) | (644, 504, 14); removed=Drone 7",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c432e1b5:missing_information_clarify,cluster:c432e1b5,c432e1b5,train,area_assignment_and_patrol,hard,missing_information_clarify,CLARIFY,"Assigned UAV A should take off to 14 meters altitude, fly to pickup point at (334, 169, 14), land to collect goods, then take off again to 14 meters, fly to delivery point at (644, 504, 14), and land to complete delivery.","UAVs=Drone 7; coordinates=(334, 169, 14) | (644, 504, 14); removed=Drone 7",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 7,passed_expected_valid_case_checks,,,,,
c432e1b5:restored_information_execute,cluster:c432e1b5,c432e1b5,train,area_assignment_and_patrol,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 7) should take off to 14 meters altitude, fly to pickup point at (334, 169, 14), land to collect goods, then take off again to 14 meters, fly to delivery point at (644, 504, 14), and land to complete delivery.","UAVs=Drone 7; coordinates=(334, 169, 14) | (644, 504, 14); removed=Drone 7",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 7,passed_expected_valid_case_checks,,,,,
c432e1b5:resource_conflict_block,cluster:c432e1b5,c432e1b5,train,area_assignment_and_patrol,hard,resource_conflict_block,BLOCK,"Drone Drone 7 should take off to 14 meters altitude, fly to pickup point at (334, 169, 14), land to collect goods, then take off again to 14 meters, fly to delivery point at (644, 504, 14), and land to complete delivery.","UAVs=Drone 7; coordinates=(334, 169, 14) | (644, 504, 14); removed=Drone 7",base fleet=20 (idle=20); case fleet=19 (idle=19),irrecoverable fleet conflict; removed required UAVs=Drone 7; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c44a0d8a:canonical_execute,cluster:c44a0d8a,c44a0d8a,train,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,"Drone Drone 1 stationary observation mission: take off to 100 meters, fly to observation point (552, 535, 100), hover at this position for at least 19 seconds while maintaining position.","UAVs=Drone 1; coordinates=(552, 535, 100); removed=Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c44a0d8a:official_alias_execute,cluster:c44a0d8a,c44a0d8a,train,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,"Station-keeping mission for Drone 1: take off to 100 meters, travel to (552, 535, 100), and hover there for a minimum of 19 seconds.","UAVs=Drone 1; coordinates=(552, 535, 100); removed=Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c44a0d8a:missing_information_clarify,cluster:c44a0d8a,c44a0d8a,train,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,"Assigned UAV A stationary observation mission: take off to 100 meters, fly to observation point (552, 535, 100), hover at this position for at least 19 seconds while maintaining position.","UAVs=Drone 1; coordinates=(552, 535, 100); removed=Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 1,passed_expected_valid_case_checks,,,,,
c44a0d8a:restored_information_execute,cluster:c44a0d8a,c44a0d8a,train,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 1) stationary observation mission: take off to 100 meters, fly to observation point (552, 535, 100), hover at this position for at least 19 seconds while maintaining position.","UAVs=Drone 1; coordinates=(552, 535, 100); removed=Drone 1",base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 1,passed_expected_valid_case_checks,,,,,
c44a0d8a:resource_conflict_block,cluster:c44a0d8a,c44a0d8a,train,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,"Drone Drone 1 stationary observation mission: take off to 100 meters, fly to observation point (552, 535, 100), hover at this position for at least 19 seconds while maintaining position.","UAVs=Drone 1; coordinates=(552, 535, 100); removed=Drone 1",base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 1; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c44e5587:canonical_execute,cluster:c44e5587,c44e5587,train,area_search,extreme,canonical_execute,EXECUTE,"Drone Drone 5 stationary observation mission: take off to 47 meters, fly to observation point (572, 483, 47), hover at this position for at least 16 seconds while maintaining position.","UAVs=Drone 5; coordinates=(572, 483, 47); removed=Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c44e5587:official_alias_execute,cluster:c44e5587,c44e5587,train,area_search,extreme,official_alias_execute,EXECUTE,"Station-keeping mission for Drone 5: take off to 47 meters, travel to (572, 483, 47), and hover there for a minimum of 16 seconds.","UAVs=Drone 5; coordinates=(572, 483, 47); removed=Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c44e5587:missing_information_clarify,cluster:c44e5587,c44e5587,train,area_search,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A stationary observation mission: take off to 47 meters, fly to observation point (572, 483, 47), hover at this position for at least 16 seconds while maintaining position.","UAVs=Drone 5; coordinates=(572, 483, 47); removed=Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 5,passed_expected_valid_case_checks,,,,,
c44e5587:restored_information_execute,cluster:c44e5587,c44e5587,train,area_search,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 5) stationary observation mission: take off to 47 meters, fly to observation point (572, 483, 47), hover at this position for at least 16 seconds while maintaining position.","UAVs=Drone 5; coordinates=(572, 483, 47); removed=Drone 5",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 5,passed_expected_valid_case_checks,,,,,
c44e5587:resource_conflict_block,cluster:c44e5587,c44e5587,train,area_search,extreme,resource_conflict_block,BLOCK,"Drone Drone 5 stationary observation mission: take off to 47 meters, fly to observation point (572, 483, 47), hover at this position for at least 16 seconds while maintaining position.","UAVs=Drone 5; coordinates=(572, 483, 47); removed=Drone 5",base fleet=20 (idle=20); case fleet=19 (idle=19),irrecoverable fleet conflict; removed required UAVs=Drone 5; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c451cd74:canonical_execute,cluster:c451cd74,c451cd74,train,area_assignment_and_patrol,extreme,canonical_execute,EXECUTE,Drone 7 executes comprehensive area search of Circle Target 8. Take off to 22 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 7; targets=Circle Target 8; removed=Drone 7,base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c451cd74:official_alias_execute,cluster:c451cd74,c451cd74,train,area_assignment_and_patrol,extreme,official_alias_execute,EXECUTE,Drone 7 mission: scan Circle Target 8 completely (95%+) using an efficient pattern at 22 meters,UAVs=Drone 7; targets=Circle Target 8; removed=Drone 7,base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c451cd74:missing_information_clarify,cluster:c451cd74,c451cd74,train,area_assignment_and_patrol,extreme,missing_information_clarify,CLARIFY,Assigned UAV A executes comprehensive area search of Circle Target 8. Take off to 22 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 7; targets=Circle Target 8; removed=Drone 7,base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 7,passed_expected_valid_case_checks,,,,,
c451cd74:restored_information_execute,cluster:c451cd74,c451cd74,train,area_assignment_and_patrol,extreme,restored_information_execute,EXECUTE,Assigned UAV A (Drone 7) executes comprehensive area search of Circle Target 8. Take off to 22 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 7; targets=Circle Target 8; removed=Drone 7,base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 7,passed_expected_valid_case_checks,,,,,
c451cd74:resource_conflict_block,cluster:c451cd74,c451cd74,train,area_assignment_and_patrol,extreme,resource_conflict_block,BLOCK,Drone 7 executes comprehensive area search of Circle Target 8. Take off to 22 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient pattern.,UAVs=Drone 7; targets=Circle Target 8; removed=Drone 7,base fleet=30 (idle=30); case fleet=29 (idle=29),irrecoverable fleet conflict; removed required UAVs=Drone 7; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c46217da:canonical_execute,cluster:c46217da,c46217da,calibration,target_assignment,hard,canonical_execute,EXECUTE,"Drones Drone 10, Drone 11, and Drone 18 must take off to 22 meters. Drone 10 photographs targets Fixed Target 20 and Fixed Target 15. Drone 11 photographs targets Fixed Target 13 and Fixed Target 27. Drone 18 photographs targets Fixed Target 9 and Fixed Target 8.","UAVs=Drone 10, Drone 11, Drone 18; targets=Fixed Target 20 | Fixed Target 15 | Fixed Target 13 | Fixed Target 27 (+2 more); removed=Drone 10 | Drone 11 | Drone 18",base fleet=20 (idle=20); case fleet=20 (idle=20),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c46217da:official_alias_execute,cluster:c46217da,c46217da,calibration,target_assignment,hard,official_alias_execute,EXECUTE,"Three-drone photo sweep: climb to 22 meters, then Drone 10 images Fixed Target 20 and Fixed Target 15, Drone 11 images Fixed Target 13 and Fixed Target 27, Drone 18 images Fixed Target 9 and Fixed Target 8.","UAVs=Drone 10, Drone 11, Drone 18; targets=Fixed Target 20 | Fixed Target 15 | Fixed Target 13 | Fixed Target 27 (+2 more); removed=Drone 10 | Drone 11 | Drone 18",base fleet=20 (idle=20); case fleet=20 (idle=20),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c46217da:missing_information_clarify,cluster:c46217da,c46217da,calibration,target_assignment,hard,missing_information_clarify,CLARIFY,"Assigned UAV A, Assigned UAV B, and Assigned UAV C must take off to 22 meters. Assigned UAV A photographs targets Fixed Target 20 and Fixed Target 15. Assigned UAV B photographs targets Fixed Target 13 and Fixed Target 27. Assigned UAV C photographs targets Fixed Target 9 and Fixed Target 8.","UAVs=Drone 10, Drone 11, Drone 18; targets=Fixed Target 20 | Fixed Target 15 | Fixed Target 13 | Fixed Target 27 (+2 more); removed=Drone 10 | Drone 11 | Drone 18",base fleet=20 (idle=20); case fleet=20 (idle=20),removed explicit_drone_identity: Drone 10 | Drone 11 | Drone 18,passed_expected_valid_case_checks,,,,,
c46217da:restored_information_execute,cluster:c46217da,c46217da,calibration,target_assignment,hard,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 10), Assigned UAV B (Drone 11), and Assigned UAV C (Drone 18) must take off to 22 meters. Assigned UAV A (Drone 10) photographs targets Fixed Target 20 and Fixed Target 15. Assigned UAV B (Drone 11) photographs targets Fixed Target 13 and Fixed Target 27. Assigned UAV C (Drone 18) photographs targets Fixed Target 9 and Fixed Target 8.","UAVs=Drone 10, Drone 11, Drone 18; targets=Fixed Target 20 | Fixed Target 15 | Fixed Target 13 | Fixed Target 27 (+2 more); removed=Drone 10 | Drone 11 | Drone 18",base fleet=20 (idle=20); case fleet=20 (idle=20),restored explicit_drone_identity: Drone 10 | Drone 11 | Drone 18,passed_expected_valid_case_checks,,,,,
c46217da:resource_conflict_block,cluster:c46217da,c46217da,calibration,target_assignment,hard,resource_conflict_block,BLOCK,"Drones Drone 10, Drone 11, and Drone 18 must take off to 22 meters. Drone 10 photographs targets Fixed Target 20 and Fixed Target 15. Drone 11 photographs targets Fixed Target 13 and Fixed Target 27. Drone 18 photographs targets Fixed Target 9 and Fixed Target 8.","UAVs=Drone 10, Drone 11, Drone 18; targets=Fixed Target 20 | Fixed Target 15 | Fixed Target 13 | Fixed Target 27 (+2 more); removed=Drone 10 | Drone 11 | Drone 18",base fleet=20 (idle=20); case fleet=17 (idle=17),irrecoverable fleet conflict; removed required UAVs=Drone 10 | Drone 11 | Drone 18; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c53a4ede:canonical_execute,cluster:c53a4ede,c53a4ede,train,area_assignment_and_patrol,extreme,canonical_execute,EXECUTE,"Drones Drone 7 and Drone 11 execute coordinated patrol. Both take off to 16 meters. Drone 7 patrols the route through waypoints (260,516,16), (717,541,16) while Drone 11 patrols the route through waypoints (161,305,16), (819,233,16).","UAVs=Drone 7, Drone 11; coordinates=(260,516,16) | (717,541,16) | (161,305,16) | (819,233,16); removed=Drone 7 | Drone 11",base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c53a4ede:official_alias_execute,cluster:c53a4ede,c53a4ede,train,area_assignment_and_patrol,extreme,official_alias_execute,EXECUTE,"Have Drone 7 and Drone 11 take off to 16m; Drone 7 patrols from (260,516,16) to (717,541,16) while Drone 11 patrols from (161,305,16) to (819,233,16).","UAVs=Drone 7, Drone 11; coordinates=(260,516,16) | (717,541,16) | (161,305,16) | (819,233,16); removed=Drone 7 | Drone 11",base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c53a4ede:missing_information_clarify,cluster:c53a4ede,c53a4ede,train,area_assignment_and_patrol,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A and Assigned UAV B execute coordinated patrol. Both take off to 16 meters. Assigned UAV A patrols the route through waypoints (260,516,16), (717,541,16) while Assigned UAV B patrols the route through waypoints (161,305,16), (819,233,16).","UAVs=Drone 7, Drone 11; coordinates=(260,516,16) | (717,541,16) | (161,305,16) | (819,233,16); removed=Drone 7 | Drone 11",base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 7 | Drone 11,passed_expected_valid_case_checks,,,,,
c53a4ede:restored_information_execute,cluster:c53a4ede,c53a4ede,train,area_assignment_and_patrol,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 7) and Assigned UAV B (Drone 11) execute coordinated patrol. Both take off to 16 meters. Assigned UAV A (Drone 7) patrols the route through waypoints (260,516,16), (717,541,16) while Assigned UAV B (Drone 11) patrols the route through waypoints (161,305,16), (819,233,16).","UAVs=Drone 7, Drone 11; coordinates=(260,516,16) | (717,541,16) | (161,305,16) | (819,233,16); removed=Drone 7 | Drone 11",base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 7 | Drone 11,passed_expected_valid_case_checks,,,,,
c53a4ede:resource_conflict_block,cluster:c53a4ede,c53a4ede,train,area_assignment_and_patrol,extreme,resource_conflict_block,BLOCK,"Drones Drone 7 and Drone 11 execute coordinated patrol. Both take off to 16 meters. Drone 7 patrols the route through waypoints (260,516,16), (717,541,16) while Drone 11 patrols the route through waypoints (161,305,16), (819,233,16).","UAVs=Drone 7, Drone 11; coordinates=(260,516,16) | (717,541,16) | (161,305,16) | (819,233,16); removed=Drone 7 | Drone 11",base fleet=30 (idle=30); case fleet=28 (idle=28),irrecoverable fleet conflict; removed required UAVs=Drone 11 | Drone 7; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c56d8515:canonical_execute,cluster:c56d8515,c56d8515,train,area_assignment_and_patrol,easy,canonical_execute,EXECUTE,Drone Drone 1 executes comprehensive area search of target area Circle Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 1; targets=Circle Target 1; removed=Drone 1,base fleet=5 (idle=5); case fleet=5 (idle=5),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c56d8515:official_alias_execute,cluster:c56d8515,c56d8515,train,area_assignment_and_patrol,easy,official_alias_execute,EXECUTE,Drone 1 mission: scan Circle Target 1 completely (95%+) using an efficient pattern at 25 meters,UAVs=Drone 1; targets=Circle Target 1; removed=Drone 1,base fleet=5 (idle=5); case fleet=5 (idle=5),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c56d8515:missing_information_clarify,cluster:c56d8515,c56d8515,train,area_assignment_and_patrol,easy,missing_information_clarify,CLARIFY,Assigned UAV A executes comprehensive area search of target area Circle Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 1; targets=Circle Target 1; removed=Drone 1,base fleet=5 (idle=5); case fleet=5 (idle=5),removed explicit_drone_identity: Drone 1,passed_expected_valid_case_checks,,,,,
c56d8515:restored_information_execute,cluster:c56d8515,c56d8515,train,area_assignment_and_patrol,easy,restored_information_execute,EXECUTE,Assigned UAV A (Drone 1) executes comprehensive area search of target area Circle Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 1; targets=Circle Target 1; removed=Drone 1,base fleet=5 (idle=5); case fleet=5 (idle=5),restored explicit_drone_identity: Drone 1,passed_expected_valid_case_checks,,,,,
c56d8515:resource_conflict_block,cluster:c56d8515,c56d8515,train,area_assignment_and_patrol,easy,resource_conflict_block,BLOCK,Drone Drone 1 executes comprehensive area search of target area Circle Target 1. Take off to 25 meters and perform a systematic coverage pattern to search at least 95% of the target area using an efficient serpentine or spiral pattern.,UAVs=Drone 1; targets=Circle Target 1; removed=Drone 1,base fleet=5 (idle=5); case fleet=4 (idle=4),irrecoverable fleet conflict; removed required UAVs=Drone 1; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c5b2d271:canonical_execute,cluster:c5b2d271,c5b2d271,train,area_assignment_and_patrol,extreme,canonical_execute,EXECUTE,"Drone Drone 22 performs a marathon flight. Take off to 29 meters, fly to start point (184, 107, 29), then navigate through 10 waypoints: (276, 116, 29), (349, 294, 29), (448, 364, 29), (534, 469, 29), (690, 575, 29), (734, 659, 29), (830, 757, 29), (943, 900, 29), (806, 105, 29), (133, 869, 29). Avoid obstacles Point Obstacle 5, Circle Obstacle 9. Finally, fly to end point (537, 566, 29) and land.","UAVs=Drone 22; coordinates=(184, 107, 29) | (276, 116, 29) | (349, 294, 29) | (448, 364, 29) (+8 more); removed=Drone 22",base fleet=30 (idle=30); case fleet=30 (idle=30),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c5b2d271:official_alias_execute,cluster:c5b2d271,c5b2d271,train,area_assignment_and_patrol,extreme,official_alias_execute,EXECUTE,"Drone 22 marathon flight: navigate 10 distinct waypoints (276,116) through (133,869) at 29m, from start (184,107) to final landing at (537,566).","UAVs=Drone 22; coordinates=(184, 107, 29) | (276, 116, 29) | (349, 294, 29) | (448, 364, 29) (+8 more); removed=Drone 22",base fleet=30 (idle=30); case fleet=30 (idle=30),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
c5b2d271:missing_information_clarify,cluster:c5b2d271,c5b2d271,train,area_assignment_and_patrol,extreme,missing_information_clarify,CLARIFY,"Assigned UAV A performs a marathon flight. Take off to 29 meters, fly to start point (184, 107, 29), then navigate through 10 waypoints: (276, 116, 29), (349, 294, 29), (448, 364, 29), (534, 469, 29), (690, 575, 29), (734, 659, 29), (830, 757, 29), (943, 900, 29), (806, 105, 29), (133, 869, 29). Avoid obstacles Point Obstacle 5, Circle Obstacle 9. Finally, fly to end point (537, 566, 29) and land.","UAVs=Drone 22; coordinates=(184, 107, 29) | (276, 116, 29) | (349, 294, 29) | (448, 364, 29) (+8 more); removed=Drone 22",base fleet=30 (idle=30); case fleet=30 (idle=30),removed explicit_drone_identity: Drone 22,passed_expected_valid_case_checks,,,,,
c5b2d271:restored_information_execute,cluster:c5b2d271,c5b2d271,train,area_assignment_and_patrol,extreme,restored_information_execute,EXECUTE,"Assigned UAV A (Drone 22) performs a marathon flight. Take off to 29 meters, fly to start point (184, 107, 29), then navigate through 10 waypoints: (276, 116, 29), (349, 294, 29), (448, 364, 29), (534, 469, 29), (690, 575, 29), (734, 659, 29), (830, 757, 29), (943, 900, 29), (806, 105, 29), (133, 869, 29). Avoid obstacles Point Obstacle 5, Circle Obstacle 9. Finally, fly to end point (537, 566, 29) and land.","UAVs=Drone 22; coordinates=(184, 107, 29) | (276, 116, 29) | (349, 294, 29) | (448, 364, 29) (+8 more); removed=Drone 22",base fleet=30 (idle=30); case fleet=30 (idle=30),restored explicit_drone_identity: Drone 22,passed_expected_valid_case_checks,,,,,
c5b2d271:resource_conflict_block,cluster:c5b2d271,c5b2d271,train,area_assignment_and_patrol,extreme,resource_conflict_block,BLOCK,"Drone Drone 22 performs a marathon flight. Take off to 29 meters, fly to start point (184, 107, 29), then navigate through 10 waypoints: (276, 116, 29), (349, 294, 29), (448, 364, 29), (534, 469, 29), (690, 575, 29), (734, 659, 29), (830, 757, 29), (943, 900, 29), (806, 105, 29), (133, 869, 29). Avoid obstacles Point Obstacle 5, Circle Obstacle 9. Finally, fly to end point (537, 566, 29) and land.","UAVs=Drone 22; coordinates=(184, 107, 29) | (276, 116, 29) | (349, 294, 29) | (448, 364, 29) (+8 more); removed=Drone 22",base fleet=30 (idle=30); case fleet=29 (idle=29),irrecoverable fleet conflict; removed required UAVs=Drone 22; proposed BLOCK,passed_expected_valid_case_checks,,,,,
c5efbb08:canonical_execute,cluster:c5efbb08,c5efbb08,calibration,area_assignment_and_patrol,intermediate,canonical_execute,EXECUTE,"Drone Drone 6 should take off to 13 meters altitude, then fly a quadrangle patrol route visiting four points in different sectors: (140, 232, 13), (620, 221, 13), (797, 758, 13), (107, 796, 13), and finally return to the start point (140, 232, 13).","UAVs=Drone 6; coordinates=(140, 232, 13) | (620, 221, 13) | (797, 758, 13) | (107, 796, 13); removed=Drone 6",base fleet=8 (idle=8); case fleet=8 (idle=8),unchanged canonical instruction,passed_expected_valid_case_checks,,,,,
c5efbb08:official_alias_execute,cluster:c5efbb08,c5efbb08,calibration,area_assignment_and_patrol,intermediate,official_alias_execute,EXECUTE,"make Drone 6 patrol quadrangle path: 140,232 -> 620,221 -> 797,758 -> 107,796 -> start at 13m","UAVs=Drone 6; coordinates=(140, 232, 13) | (620, 221, 13) | (797, 758, 13) | (107, 796, 13); removed=Drone 6",base fleet=8 (idle=8); case fleet=8 (idle=8),official source alias; no context mutation,passed_expected_valid_case_checks,,,,,
